radius,zone_deviation,highlight,label
2.2598125,0.09725,False,Objective_1870
2.263916666666667,0.119,False,Objective_1400
2.2656666666666667,0.1183333333333333,False,Objective_1400
2.267416666666666,0.0853333333333333,False,Objective_1380
2.267916666666667,0.1205,False,Objective_1350
2.2799166666666664,0.0851666666666666,False,Objective_1490
2.286625,0.10275,False,Objective_1880
2.2895833333333333,0.0893333333333333,False,Objective_1340
2.2895833333333333,0.0893333333333333,False,Objective_1340
2.2957500000000004,0.0858333333333333,False,Objective_1460
2.3081666666666667,0.0793333333333333,False,Objective_1480
2.3171666666666666,0.1215,False,Objective_1410
2.3171666666666666,0.1216666666666666,False,Objective_1410
2.31875,0.097,False,Objective_1440
2.322083333333333,0.1088333333333333,False,Objective_1290
2.3265,0.113,False,Objective_1500
2.3265,0.1133333333333333,False,Objective_1500
2.3265,0.1143333333333333,False,Objective_1500
2.3265,0.1143333333333333,False,Objective_1500
2.326916666666667,0.104,False,Objective_1590
2.3369166666666668,0.1216666666666666,False,Objective_1420
2.343666666666667,0.1265,False,Objective_1460
2.3508333333333336,0.1349999999999999,False,Objective_1360
2.3508333333333336,0.1351666666666666,False,Objective_1359
2.3541666666666665,0.1354999999999999,False,Objective_1370
2.3635,0.1157999999999999,False,Objective_1050
2.4078000000000004,0.1214,False,Objective_1010
2.4078000000000004,0.1214,False,Objective_1010
2.4078000000000004,0.123,False,Objective_1010
2.4094375,0.072,False,Objective_1790
2.4171,0.1004,False,Objective_1190
2.4223125000000003,0.05925,False,Objective_2360
2.4375,0.1008,False,Objective_1040
2.438166666666667,0.1128333333333333,False,Objective_1390
2.439083333333333,0.1198333333333333,False,Objective_1380
2.4415,0.1124,False,Objective_1120
2.4480833333333334,0.1,False,Objective_1530
2.451416666666667,0.1159999999999999,False,Objective_1380
2.4525,0.1173333333333333,False,Objective_1380
2.453333333333333,0.0978333333333333,False,Objective_1510
2.4629375,0.06625,False,Objective_1860
2.4655,0.1121666666666666,False,Objective_1380
2.4729,0.1153999999999999,False,Objective_1059
2.473375,0.060125,False,Objective_2220
2.483,0.1082,False,Objective_1110
2.4871,0.1018,False,Objective_1450
2.493,0.1178333333333333,False,Objective_1460
2.493,0.1178333333333333,False,Objective_1460
2.493,0.1178333333333333,False,Objective_1460
2.496,0.111,False,Objective_1470
2.499083333333333,0.1113333333333333,False,Objective_1470
2.5059375,0.0765,False,Objective_1920
2.5065,0.07825,False,Objective_1820
2.513583333333333,0.1163333333333333,False,Objective_1470
2.523833333333333,0.0963333333333333,False,6-zone-1
2.5575,0.1172,False,Objective_1150
2.5575,0.1172,False,Objective_1150
2.5580000000000003,0.0962,False,Objective_1180
2.5603125,0.0847499999999999,False,Objective_1980
2.5816,0.0814,False,Objective_1170
2.594875,0.0635,False,Objective_1930
2.6049,0.0964,False,Objective_1250
2.6315,0.0655,False,Objective_1500
2.6409375,0.073375,False,Objective_2090
2.6428333333333334,0.0598333333333333,False,Objective_1540
2.64525,0.0946666666666666,False,Objective_1600
2.65525,0.0925,False,Objective_1550
2.6898,0.0724,False,Objective_1310
2.7005625,0.077375,False,Objective_2100
2.7124,0.073,False,Objective_1380
2.7159000000000004,0.1384,False,Objective_1360
2.7159000000000004,0.1384,False,Objective_1360
2.7159000000000004,0.1384,False,Objective_1360
2.71875,0.051,False,Objective_1470
2.724166666666666,0.0595,False,Objective_1570
2.7317,0.1362,False,Objective_1350
2.7317,0.1372,False,Objective_1350
2.75025,0.1149999999999999,False,Objective_1120
2.76375,0.09775,False,Objective_860
2.76375,0.09775,False,Objective_860
2.77925,0.0846666666666666,False,6-zone-9_1
2.77925,0.0846666666666666,False,6-zone-9_2
2.7924166666666665,0.0488333333333333,False,Objective_1730
2.8083750000000003,0.115,False,Objective_1070
2.8083750000000003,0.115,False,Objective_1070
2.829416666666667,0.0556666666666666,False,Objective_1530
2.83425,0.0949999999999999,False,Objective_960
2.9355,0.09875,False,Objective_1120
2.93675,0.10925,False,Objective_1080
2.944625,0.0875,False,Objective_1000
2.959,0.077,False,Objective_920
2.959,0.077,False,Objective_950
2.959,0.077,False,Objective_920
2.959625,0.07175,False,Objective_980
2.964875,0.076,False,Objective_940
2.964875,0.07625,False,Objective_970
2.969125,0.065,False,Objective_1060
2.995375,0.07025,False,Objective_930
2.995375,0.07025,False,Objective_930
2.995375,0.07075,False,Objective_930
2.995375,0.071,False,Objective_960
2.995375,0.071,False,Objective_960
2.995375,0.0715,False,Objective_960
2.995375,0.07175,False,Objective_920
3.00125,0.07175,False,Objective_940
3.00125,0.07175,False,Objective_940
3.00125,0.07325,False,Objective_970
3.018375,0.061,False,Objective_1160
3.032375,0.07225,False,Objective_1030
3.032375,0.0725,False,Objective_1060
3.032375,0.073,False,Objective_1030
3.032375,0.07425,False,Objective_1060
3.041875,0.08075,False,Objective_990
3.041875,0.08075,False,Objective_990
3.0467500000000003,0.0815,False,Objective_990
3.0467500000000003,0.0819999999999999,False,Objective_990
3.0467500000000003,0.082,False,Objective_960
3.0504999999999995,0.081,False,Objective_1080
3.0505,0.08125,False,Objective_1080
3.0505,0.08125,False,Objective_1080
3.0635000000000003,0.0795,False,Objective_980
3.0635000000000003,0.0795,False,Objective_980
3.0635000000000003,0.0795,False,Objective_980
3.077875,0.0799999999999999,False,Objective_1050
3.077875,0.08075,False,Objective_1050
3.143375,0.06125,False,Objective_1140
3.147875,0.065,False,Objective_1150
3.244125,0.06175,False,Objective_1080
0.7136896551724138,0.1737931034482759,True,Status Quo
1.4916153846153846,0.1242307692307692,True,Small 1
1.9101,0.0889,True,Small 2
2.66775,0.0584999999999999,True,Medium
